Year,Month,Category,Title,Author,Publisher,Price,Publish_Date,Sales_Index,Rating,Pages,Gender,Age,month,Publish_Month,Page_cat,Price_cat
2024,2,자연과학,10대의 뇌,프랜시스 젠슨. 에이미 엘리스 넛 저 / 김성훈 역,웅진지식하우스,16200,2019년 01월,4512,9.1,360,0,60,6,1,350-400,15000-17500
2024,2,자연과학,침팬지 폴리틱스,프란스 드 발 글/장대익. 황상익 역,바다출판사,16200,2018년 03월,67359,9.6,344,0,60,6,3,300-350,15000-17500
2024,2,자연과학,그린하다,황병대 저,글로벌콘텐츠,21600,2024년 06월,180,10,328,0,60,6,6,300-350,20000-25000
2024,2,자연과학,탄소시장,황석태 저,OJERI BOOKS,22950,2024년 06월,222,10,460,0,60,6,6,400+,20000-25000
2024,2,자연과학,미래는 생성되지 않는다,박주용 저,동아시아,17820,2024년 06월,9129,9.9,340,0,60,6,6,300-350,17500-20000
2024,2,자연과학,지식의 최전선,A.C. 그레일링 저/이송교 역,아이콤마,22500,2024년 05월,870,10,496,0,60,6,5,400+,20000-25000
2024,2,자연과학,우리는 왜 죽는가,벤키 라마크리슈난 저/강병철 역,김영사,19800,2024년 05월,6558,9.9,432,0,60,6,5,400+,17500-20000
2024,2,자연과학,AGI 시대와 인간의 미래,맹성현 저,헤이북스,22320,2024년 06월,11739,10,400,0,60,6,6,350-400,20000-25000
2024,2,자연과학,폭염 살인,제프 구델 저/왕수민 역,웅진지식하우스,20700,2024년 06월,23109,9.9,508,0,60,6,6,400+,20000-25000
2024,3,자연과학,나노화학,장홍제 저,휴머니스트,18000,2023년 06월,4428,10,328,1,10,6,6,300-350,17500-20000
2024,3,자연과학,과학을 보다 2,김범준. 김응빈. 지웅배. 정영진 저,알파미디어,17820,2024년 06월,21042,9.8,320,1,10,6,6,300-350,17500-20000
2024,3,자연과학,때를 알다 해를 살다,유종반 저,작은것이아름답다,14400,2024년 05월,222,9.7,299,1,10,6,5,250-300,10000-15000
2024,3,자연과학,의학의 대가들,앤드루 램 저/서종민 역,상상스퀘어,22500,2023년 09월,43398,9.8,536,1,10,6,9,400+,20000-25000
2024,3,자연과학,화학의 눈으로 보면 녹색지구가 펼쳐진다,원정현 저,지상의책(갈매나무),14400,2023년 01월,2187,10,224,1,10,6,1,200-250,10000-15000
2024,3,자연과학,거의 모든 물질의 화학,김병민 저,현암사,25200,2022년 05월,1944,9.7,568,1,10,6,5,400+,25000+
2024,3,자연과학,역사가 묻고 화학이 답하다,장홍제 저,지상의책(갈매나무),14220,2022년 05월,2304,9.6,280,1,10,6,5,250-300,10000-15000
2024,3,자연과학,미적분의 쓸모,한화택 저,더퀘스트,17550,2022년 05월,28740,9,248,1,10,6,5,200-250,17500-20000
2024,3,자연과학,[예스리커버] 물고기는 존재하지 않는다,룰루 밀러 저/정지인 역,곰출판,15300,2021년 12월,209022,9.7,300,1,10,6,12,250-300,15000-17500
2024,3,자연과학,2도가 오르기 전에,남성현 저,애플북스,16020,2021년 10월,2550,9.8,280,1,10,6,10,250-300,15000-17500
2024,3,자연과학,물은 H2O인가?,장하석 저/전대호 역,김영사,26820,2021년 06월,840,9.3,680,1,10,6,6,400+,25000+
2024,3,자연과학,오일러가 사랑한 수 e,엘리 마오 저/허민 역,경문사,24000,2020년 08월,1686,9.5,344,1,10,6,8,300-350,20000-25000
2024,3,자연과학,고3 재수생 수능 수학 만점. 양치기를 어떻게 바라보고 극복할 것인가,수학연구소 저,수학연구사,17550,2020년 07월,108,9.3,102,1,10,6,7,0-200,17500-20000
2024,3,자연과학,불행은 어떻게 질병으로 이어지는가,네이딘 버크 해리스 저/정지인 역,심심,17820,2019년 11월,1146,7.3,440,1,10,6,11,400+,17500-20000
2024,3,자연과학,그레타 툰베리와 함께하는 기후행동,이순희. 최동진 저,빈빈책방,10800,2019년 10월,669,10,176,1,10,6,10,0-200,10000-15000
2024,3,자연과학,[예스리커버] 물고기는 존재하지 않는다,룰루 밀러 저/정지인 역,곰출판,15300,2021년 12월,209022,9,300,1,20,6,12,250-300,15000-17500
2024,3,자연과학,문과 남자의 과학 공부,유시민 저,돌베개,15750,2023년 06월,330090,9.2,304,1,20,6,6,300-350,15000-17500
2024,3,자연과학,코스모스,칼 에드워드 세이건 저/홍승수 역,사이언스북스,17910,2006년 12월,198753,9.6,719,1,20,6,12,400+,17500-20000
2024,3,자연과학,미래는 생성되지 않는다,박주용 저,동아시아,17820,2024년 06월,9129,9.9,340,1,20,6,6,300-350,17500-20000
2024,3,자연과학,과학을 보다 2,김범준. 김응빈. 지웅배. 정영진 저,알파미디어,17820,2024년 06월,21042,9.8,320,1,20,6,6,300-350,17500-20000
2024,3,자연과학,유전자 지배 사회,최정균 저,동아시아,15750,2024년 04월,43464,9.5,276,1,20,6,4,250-300,15000-17500
2024,3,자연과학,닥터프렌즈의 오마이갓 세계사,이낙준(한산이가) 저,김영사,18900,2024년 04월,14238,9.9,360,1,20,6,4,350-400,17500-20000
2024,3,자연과학,비전공자도 이해할 수 있는 AI 지식,박상길 저/정진호 그림,반니,17820,2023년 04월,44331,9.5,464,1,20,6,4,400+,17500-20000
2024,3,자연과학,진짜 하루만에 이해하는 반도체 산업,박진성 저,티더블유아이지,21420,2023년 02월,26262,9.5,344,1,20,6,2,300-350,20000-25000
2024,3,자연과학,다이어트 불변의 법칙,하비 다이아몬드 저/강신원. 김민숙 역,사이몬북스,16200,2021년 09월,14424,9.6,320,1,20,6,9,300-350,15000-17500
2024,3,자연과학,다정한 것이 살아남는다,브라이언 헤어. 버네사 우즈 저/이민아 역/박한선 감수,디플롯,19800,2021년 07월,58728,9.1,396,1,20,6,7,350-400,17500-20000
2024,3,자연과학,시간은 흐르지 않는다,카를로 로벨리 저,쌤앤파커스,14400,2019년 06월,18162,9.1,240,1,20,6,6,200-250,10000-15000
2024,3,자연과학,이기적 유전자 The Selfish Gene,리처드 도킨스 저/홍영남. 이상임 역,을유문화사,18000,2018년 10월,187302,9.3,632,1,20,6,10,400+,17500-20000
2024,3,자연과학,다시 인테리어 도면 이해하기,권기태 저,시공문화사(spacetime),16200,2018년 01월,5076,10,268,1,20,6,1,250-300,15000-17500
2024,3,자연과학,레인보우 맨션,애슐리 반스 저/조용빈 역,쌤앤파커스,22500,2024년 07월,660,9.9,616,1,20,6,7,400+,20000-25000
2024,3,자연과학,당신이 잠든 사이의 뇌과학,라훌 잔디얼 저/조주희 역,웅진지식하우스,16200,2024년 06월,2130,10,296,1,20,6,6,250-300,15000-17500
2024,3,자연과학,똑똑한 식물학 잡학사전,다나카 오사무 저/김수경 역,사람과나무사이,16200,2024년 06월,9240,9.9,218,1,20,6,6,200-250,15000-17500
2024,3,자연과학,개발자를 위한 필수 수학,토머스 닐드 저/박해선 역,한빛미디어,27000,2024년 06월,6333,9.7,352,1,20,6,6,350-400,25000+
2024,3,자연과학,코스모스,칼 에드워드 세이건 저/홍승수 역,사이언스북스,17910,2006년 12월,198753,9.6,719,1,30,6,12,400+,17500-20000
2024,3,자연과학,[예스리커버] 물고기는 존재하지 않는다,룰루 밀러 저/정지인 역,곰출판,15300,2021년 12월,209022,9,300,1,30,6,12,250-300,15000-17500
2024,3,자연과학,이기적 유전자 The Selfish Gene,리처드 도킨스 저/홍영남. 이상임 역,을유문화사,18000,2018년 10월,187302,9.3,632,1,30,6,10,400+,17500-20000
2024,3,자연과학,미래는 생성되지 않는다,박주용 저,동아시아,17820,2024년 06월,9129,9.9,340,1,30,6,6,300-350,17500-20000
2024,3,자연과학,문과 남자의 과학 공부,유시민 저,돌베개,15750,2023년 06월,330090,9.2,304,1,30,6,6,300-350,15000-17500
2024,3,자연과학,떨림과 울림,김상욱 저,동아시아,13500,2018년 11월,29637,9.3,272,1,30,6,11,250-300,10000-15000
2024,3,자연과학,과학을 보다 2,김범준. 김응빈. 지웅배. 정영진 저,알파미디어,17820,2024년 06월,21042,9.8,320,1,30,6,6,300-350,17500-20000
2024,3,자연과학,호르몬은 어떻게 나를 움직이는가,막스 니우도르프 저/배명자 역,어크로스,19800,2024년 04월,17964,9.6,472,1,30,6,4,400+,17500-20000
2024,3,자연과학,과학을 보다,김범준. 서균렬. 지웅배. 정영진 저,알파미디어,17820,2023년 11월,46593,9.8,352,1,30,6,11,350-400,17500-20000
2024,3,자연과학,다정한 것이 살아남는다,브라이언 헤어. 버네사 우즈 저/이민아 역/박한선 감수,디플롯,19800,2021년 07월,58728,9.1,396,1,30,6,7,350-400,17500-20000
2024,3,자연과학,생체리듬의 과학,사친 판다 저/김수진 역,세종서적,17100,2020년 01월,1608,9.5,392,1,30,6,1,350-400,15000-17500
2024,3,자연과학,레인보우 맨션,애슐리 반스 저/조용빈 역,쌤앤파커스,22500,2024년 07월,660,9.9,616,1,30,6,7,400+,20000-25000
2024,3,자연과학,당신이 잠든 사이의 뇌과학,라훌 잔디얼 저/조주희 역,웅진지식하우스,16200,2024년 06월,2130,10,296,1,30,6,6,250-300,15000-17500
2024,3,자연과학,최상의 잠,메이어 크리거 저/이은주 역,소용,20700,2024년 06월,3645,10,440,1,30,6,6,400+,20000-25000
2024,3,자연과학,똑똑한 식물학 잡학사전,다나카 오사무 저/김수경 역,사람과나무사이,16200,2024년 06월,9240,9.9,218,1,30,6,6,200-250,15000-17500
2024,3,자연과학,AGI 시대와 인간의 미래,맹성현 저,헤이북스,22320,2024년 06월,11739,10,400,1,30,6,6,350-400,20000-25000
2024,3,자연과학,폭염 살인,제프 구델 저/왕수민 역,웅진지식하우스,20700,2024년 06월,23109,9.9,508,1,30,6,6,400+,20000-25000
2024,3,자연과학,수학자의 생각법,마커스 드 사토이 저/김종명 역,북라이프,18900,2024년 05월,16497,9.9,456,1,30,6,5,400+,17500-20000
2024,3,자연과학,유전자 지배 사회,최정균 저,동아시아,15750,2024년 04월,43464,9.5,276,1,30,6,4,250-300,15000-17500
2024,3,자연과학,닥터프렌즈의 오마이갓 세계사,이낙준(한산이가) 저,김영사,18900,2024년 04월,14238,9.9,360,1,30,6,4,350-400,17500-20000
2024,3,자연과학,게으른 자를 위한 수상한 화학책,이광렬 저,블랙피쉬,15750,2024년 03월,20370,9.8,284,1,30,6,3,250-300,15000-17500
2024,3,자연과학,재미있고 쓸모있는 화학 이야기,이광렬 저,코리아닷컴(Korea.com),17100,2023년 12월,11802,9.8,392,1,30,6,12,350-400,15000-17500
2024,3,자연과학,의학의 대가들,앤드루 램 저/서종민 역,상상스퀘어,22500,2023년 09월,43398,9.7,536,1,30,6,9,400+,20000-25000
2024,3,자연과학,세계 끝의 버섯,애나 로웬하웁트 칭 저/노고운 역,현실문화,31500,2023년 08월,8970,8.8,544,1,30,6,8,400+,25000+
2024,3,자연과학,Grow 그로우,리즈 레예스 저/사라 보카치니 메도스 그림/조은영 역,FIKAJUNIOR(피카주니어),17820,2023년 06월,4374,10,72,1,30,6,6,0-200,17500-20000
2024,3,자연과학,이기적 유전자 The Selfish Gene,리처드 도킨스 저/홍영남. 이상임 역,을유문화사,18000,2018년 10월,187302,9.3,632,1,40,6,10,400+,17500-20000
2024,3,자연과학,코스모스,칼 에드워드 세이건 저/홍승수 역,사이언스북스,17910,2006년 12월,198753,9.6,719,1,40,6,12,400+,17500-20000
2024,3,자연과학,미래는 생성되지 않는다,박주용 저,동아시아,17820,2024년 06월,9129,9.9,340,1,40,6,6,300-350,17500-20000
2024,3,자연과학,문과 남자의 과학 공부,유시민 저,돌베개,15750,2023년 06월,330090,9.2,304,1,40,6,6,300-350,15000-17500
2024,3,자연과학,[예스리커버] 물고기는 존재하지 않는다,룰루 밀러 저/정지인 역,곰출판,15300,2021년 12월,209022,9,300,1,40,6,12,250-300,15000-17500
2024,3,자연과학,과학의 열쇠,로버트 M. 헤이즌. 제임스 트레필 저/이창희 역,교양인,16200,2015년 03월,3636,9.5,448,1,40,6,3,400+,15000-17500
2024,3,자연과학,과학을 보다,김범준. 서균렬. 지웅배. 정영진 저,알파미디어,17820,2023년 11월,46593,9.8,352,1,40,6,11,350-400,17500-20000
2024,3,자연과학,[예스리커버] 정재승의 과학콘서트,정재승 저,어크로스,15120,2020년 07월,25515,9.6,388,1,40,6,7,350-400,15000-17500
2024,3,자연과학,[예스리커버] 하늘과 바람과 별과 인간,김상욱 저,바다출판사,16020,2023년 05월,137361,9.3,404,1,40,6,5,400+,15000-17500
2024,3,자연과학,과학을 보다 2,김범준. 김응빈. 지웅배. 정영진 저,알파미디어,17820,2024년 06월,21042,9.8,320,1,40,6,6,300-350,17500-20000
2024,3,자연과학,유전자 지배 사회,최정균 저,동아시아,15750,2024년 04월,43464,9.5,276,1,40,6,4,250-300,15000-17500
2024,3,자연과학,게으른 자를 위한 수상한 화학책,이광렬 저,블랙피쉬,15750,2024년 03월,20370,9.8,284,1,40,6,3,250-300,15000-17500
2024,3,자연과학,알고 보니 다 화학이었어,누노 마울리데. 탄야 트락슬러 저/이덕임 역,북라이프,15120,2024년 06월,2574,9.8,216,1,40,6,6,200-250,15000-17500
2024,3,자연과학,큐리어스,리처드 도킨스 외 25인 저이한음 역,페이지2북스,17820,2024년 05월,8577,9.8,360,1,40,6,5,350-400,17500-20000
2024,3,자연과학,수학비타민 플러스UP,박경미 저,김영사,15750,2021년 08월,16785,9.8,444,1,40,6,8,400+,15000-17500
2024,3,자연과학,침팬지 폴리틱스,프란스 드 발 글/장대익. 황상익 역,바다출판사,16200,2018년 03월,67359,9.6,344,1,40,6,3,300-350,15000-17500
2024,3,자연과학,청소년을 위한 코스모스,에마뉘엘 보두엥. 카트린 에벙 보두엥 저/홍은주 역/임태훈 감수,생각의길,13500,2016년 07월,13746,8.7,272,1,40,6,7,250-300,10000-15000
2024,3,자연과학,위험한 과학책,랜들 먼로 저/이지연 역/이명현 감수,시공사,19800,2015년 04월,24150,9.2,411,1,40,6,4,400+,17500-20000
2024,3,자연과학,현대 물리학과 동양사상,프리초프 카프라 저/김용정. 이성범 역,범양사,29000,2006년 12월,12786,9.4,458,1,40,6,12,400+,25000+
2024,3,자연과학,이토록 재밌는 수상한 과학책,호르헤 챔. 대니얼 화이트슨 저/김종명 역,알에이치코리아(RHK),19800,2024년 06월,1020,9.3,368,1,40,6,6,350-400,17500-20000
2024,3,자연과학,레인보우 맨션,애슐리 반스 저/조용빈 역,쌤앤파커스,22500,2024년 07월,660,9.9,616,1,40,6,7,400+,20000-25000
2024,3,자연과학,수학 겉핥기,김일희 저,종이향기,28500,2024년 06월,6498,7.3,276,1,40,6,6,250-300,25000+
2024,3,자연과학,현대 물리학과 동양사상,프리초프 카프라 저/김용정. 이성범 역,범양사,29000,2006년 12월,12786,9.4,458,1,50,6,12,400+,25000+
2024,3,자연과학,유전자 지배 사회,최정균 저,동아시아,15750,2024년 04월,43464,9.5,276,1,50,6,4,250-300,15000-17500
2024,3,자연과학,문과 남자의 과학 공부,유시민 저,돌베개,15750,2023년 06월,330090,9.2,304,1,50,6,6,300-350,15000-17500
2024,3,자연과학,[예스리커버] 물고기는 존재하지 않는다,룰루 밀러 저/정지인 역,곰출판,15300,2021년 12월,209022,9,300,1,50,6,12,250-300,15000-17500
2024,3,자연과학,당신이 잠든 사이의 뇌과학,라훌 잔디얼 저/조주희 역,웅진지식하우스,16200,2024년 06월,2130,10,296,1,50,6,6,250-300,15000-17500
2024,3,자연과학,경외심,대커 켈트너 저/이한나 역,위즈덤하우스,20700,2024년 06월,3258,10,448,1,50,6,6,400+,20000-25000
2024,3,자연과학,알고 보니 다 화학이었어,누노 마울리데. 탄야 트락슬러 저/이덕임 역,북라이프,15120,2024년 06월,2574,9.8,216,1,50,6,6,200-250,15000-17500
2024,3,자연과학,폭염 살인,제프 구델 저/왕수민 역,웅진지식하우스,20700,2024년 06월,23109,9.9,508,1,50,6,6,400+,20000-25000
2024,3,자연과학,[예스리커버] 유현준의 인문 건축 기행,유현준 저,을유문화사,17550,2023년 05월,103446,9.5,492,1,50,6,5,400+,17500-20000
2024,3,자연과학,10대의 뇌,프랜시스 젠슨. 에이미 엘리스 넛 저 / 김성훈 역,웅진지식하우스,16200,2019년 01월,4512,9.1,360,1,50,6,1,350-400,15000-17500
2024,3,자연과학,이기적 유전자 The Selfish Gene,리처드 도킨스 저/홍영남. 이상임 역,을유문화사,18000,2018년 10월,187302,9.3,632,1,50,6,10,400+,17500-20000
2024,3,자연과학,최상의 잠,메이어 크리거 저/이은주 역,소용,20700,2024년 06월,3645,10,440,1,50,6,6,400+,20000-25000
2024,3,자연과학,미래는 생성되지 않는다,박주용 저,동아시아,17820,2024년 06월,9129,9.9,340,1,50,6,6,300-350,17500-20000
2024,3,자연과학,우리는 왜 죽는가,벤키 라마크리슈난 저/강병철 역,김영사,19800,2024년 05월,6558,9.9,432,1,50,6,5,400+,17500-20000
2024,3,자연과학,호르몬은 어떻게 나를 움직이는가,막스 니우도르프 저/배명자 역,어크로스,19800,2024년 04월,17964,9.6,472,1,50,6,4,400+,17500-20000
2024,3,자연과학,나 없이는 존재하지 않는 세상,카를로 로벨리 저/김정훈 역/이중원 감수,쌤앤파커스,16200,2023년 12월,40545,9.4,256,1,50,6,12,250-300,15000-17500
2024,3,자연과학,과학을 보다,김범준. 서균렬. 지웅배. 정영진 저,알파미디어,17820,2023년 11월,46593,9.8,352,1,50,6,11,350-400,17500-20000
2024,3,자연과학,의학의 대가들,앤드루 램 저/서종민 역,상상스퀘어,22500,2023년 09월,43398,9.7,536,1,50,6,9,400+,20000-25000
2024,3,자연과학,거의 모든 것의 역사,빌 브라이슨 저/이덕환 역,까치(까치글방),22500,2020년 04월,15948,9.5,592,1,50,6,4,400+,20000-25000
2024,3,자연과학,바디 : 우리 몸 안내서,빌 브라이슨 저/이한음 역,까치(까치글방),20700,2020년 01월,18210,9.6,576,1,50,6,1,400+,20000-25000
