Publisher,Category,Title,Sales,Year,Month,Age,Date
지혜,시/에세이,꽃을 보듯 너를 본다,96,2020,1,20대,2020-01-01
책들의 정원,가정과 생활,내 몸과의 전쟁,96,2020,1,20대,2020-01-01
샘터사,시/에세이,스스로 행복하라 - 법정 스님 열반 10주기 특별판,90,2020,1,20대,2020-01-01
아이세움,유아동,흔한남매 3,657,2020,1,30대,2020-01-01
위즈덤하우스,인문,"1일 1페이지, 세상에서 가장 짧은 교양 수업 365",410,2020,1,30대,2020-01-01
차이정원,자기계발,에이트,391,2020,1,30대,2020-01-01
샘터사,시/에세이,스스로 행복하라 - 법정 스님 열반 10주기 특별판,341,2020,1,30대,2020-01-01
웨일북,인문,지적 대화를 위한 넓고 얕은 지식 제로,308,2020,1,30대,2020-01-01
미래의창,경제경영,트렌드 코리아 2020,407,2020,1,30대,2020-01-01
아이세움,유아동,추리 천재 엉덩이 탐정 9,258,2020,1,30대,2020-01-01
강한별,시/에세이,지쳤거나 좋아하는 게 없거나,247,2020,1,30대,2020-01-01
디앤씨미디어(D&C미디어),만화/라이트노벨,나 혼자만 레벨업 2,237,2020,1,30대,2020-01-01
더스토리,소설,초판본 데미안 (리커버 한정판),235,2020,1,30대,2020-01-01
사이언스북스,자연과 과학,코스모스 (특별보급판),231,2020,1,30대,2020-01-01
알마,자연과 과학,아내를 모자로 착각한 남자,197,2020,1,30대,2020-01-01
책구루,인문,공부머리 독서법,191,2020,1,30대,2020-01-01
단꿈아이(단꿈드림),유아동,설민석의 세계사 대모험 4,187,2020,1,30대,2020-01-01
김영사,인문,팩트풀니스,193,2020,1,30대,2020-01-01
지혜,시/에세이,꽃을 보듯 너를 본다,232,2020,1,30대,2020-01-01
놀(다산북스),시/에세이,오늘도 펭수 내일도 펭수 - 꽃눈 에디션,188,2020,1,30대,2020-01-01
정토출판사,시/에세이,지금 이대로 좋다 - 2020 여름 에디션판,179,2020,1,30대,2020-01-01
토트,경제경영,부의 추월차선,161,2020,1,30대,2020-01-01
에프엔미디어,경제경영,대한민국 부동산 사용설명서,153,2020,1,30대,2020-01-01
한국경제신문사(한경비피),자기계발,하버드 상위 1퍼센트의 비밀 - 하드커버 리커버 에디션,146,2020,1,30대,2020-01-01
시공주니어,유아동,117층 나무 집,146,2020,1,30대,2020-01-01
오픈마인드,경제경영,부의 인문학,144,2020,1,30대,2020-01-01
베가북스,경제경영,재무제표 모르면 주식투자 절대로 하지마라,132,2020,1,30대,2020-01-01
문학동네,시/에세이,여행의 이유,132,2020,1,30대,2020-01-01
비즈니스북스,자기계발,나는 무조건 합격하는 공부만 한다,129,2020,1,30대,2020-01-01
다산초당,인문,내가 원하는 것을 나도 모를 때,120,2020,1,30대,2020-01-01
한빛라이프,가정과 생활,왜 나는 매일 아이에게 미안할까,119,2020,1,30대,2020-01-01
다독임북스,시/에세이,인간을 키우는 고양이,117,2020,1,30대,2020-01-01
안드로메디안,경제경영,부자 되는 법을 가르쳐 드립니다,116,2020,1,30대,2020-01-01
웨일북,경제경영,90년생이 온다,149,2020,1,30대,2020-01-01
비즈니스북스,자기계발,아주 작은 습관의 힘,116,2020,1,30대,2020-01-01
열린책들,시/에세이,배움의 발견,113,2020,1,30대,2020-01-01
마시멜로,소설,아홉 명의 완벽한 타인들 (리커버 에디션),113,2020,1,30대,2020-01-01
아이세움,유아동,흔한남매 2,106,2020,1,30대,2020-01-01
창비(창작과비평사),소설,일의 기쁨과 슬픔,116,2020,1,30대,2020-01-01
알에이치코리아(RHK),자기계발,백만장자 시크릿,105,2020,1,30대,2020-01-01
아이세움,유아동,흔한남매 1,106,2020,1,30대,2020-01-01
책들의 정원,가정과 생활,내 몸과의 전쟁,101,2020,1,30대,2020-01-01
밝은세상,소설,작가들의 비밀스러운 삶,99,2020,1,30대,2020-01-01
디앤씨미디어(D&C미디어),만화/라이트노벨,나 혼자만 레벨업 1,96,2020,1,30대,2020-01-01
김영사,인문,사피엔스,96,2020,1,30대,2020-01-01
민음인,경제경영,부자 아빠 가난한 아빠 1 (20주년 특별 기념판),94,2020,1,30대,2020-01-01
웅진지식하우스,자기계발,시작의 기술,96,2020,1,30대,2020-01-01
청림Life(청림라이프),가정과 생활,한 그릇 뚝딱 이유식,91,2020,1,30대,2020-01-01
문학사상,사회과학 / 역사,"총,균,쇠",90,2020,1,30대,2020-01-01
아이세움,유아동,흔한남매 3,1,2020,1,40대,2020-01-01
샘터사,시/에세이,스스로 행복하라 - 법정 스님 열반 10주기 특별판,688,2020,1,40대,2020-01-01
차이정원,자기계발,에이트,649,2020,1,40대,2020-01-01
단꿈아이(단꿈드림),유아동,설민석의 세계사 대모험 4,595,2020,1,40대,2020-01-01
사이언스북스,자연과 과학,코스모스 (특별보급판),494,2020,1,40대,2020-01-01
시공주니어,유아동,117층 나무 집,478,2020,1,40대,2020-01-01
위즈덤하우스,인문,"1일 1페이지, 세상에서 가장 짧은 교양 수업 365",471,2020,1,40대,2020-01-01
더스토리,소설,초판본 데미안 (리커버 한정판),399,2020,1,40대,2020-01-01
웨일북,인문,지적 대화를 위한 넓고 얕은 지식 제로,405,2020,1,40대,2020-01-01
알마,자연과 과학,아내를 모자로 착각한 남자,382,2020,1,40대,2020-01-01
아이세움,유아동,추리 천재 엉덩이 탐정 9,379,2020,1,40대,2020-01-01
미래의창,경제경영,트렌드 코리아 2020,476,2020,1,40대,2020-01-01
아이휴먼,유아동,설민석의 한국사 대모험 12,271,2020,1,40대,2020-01-01
놀(다산북스),시/에세이,오늘도 펭수 내일도 펭수,305,2020,1,40대,2020-01-01
차이정원,자기계발,에이트,297,2020,1,50대,2020-01-01
위즈덤하우스,인문,"1일 1페이지, 세상에서 가장 짧은 교양 수업 365",211,2020,1,50대,2020-01-01
웨일북(whalebooks),인문,지적 대화를 위한 넓고 얕은 지식: 제로 편,203,2020,1,50대,2020-01-01
사이언스북스,자연과 과학,코스모스,170,2020,1,50대,2020-01-01
알마,자연과 과학,아내를 모자로 착각한 남자,154,2020,1,50대,2020-01-01
해냄출판사,인문,당신이 옳다,154,2020,1,50대,2020-01-01
센시오,자기계발,50부터는 인생관을 바꿔야 산다,138,2020,1,50대,2020-01-01
정토출판,시/에세이,지금 이대로 좋다,150,2020,1,50대,2020-01-01
미래의창,경제경영,트렌드 코리아 2020,115,2020,1,50대,2020-01-01
다산초당,인문,내가 원하는 것을 나도 모를 때,95,2020,1,50대,2020-01-01
지혜,시/에세이,꽃을 보듯 너를 본다,108,2020,1,50대,2020-01-01
김영사,인문,팩트풀니스,92,2020,1,50대,2020-01-01
열린책들,시/에세이,배움의 발견,83,2020,1,50대,2020-01-01
샘터사,시/에세이,스스로 행복하라 - 법정 스님 열반 10주기 특별판,105,2020,1,60대,2020-01-01
아이세움,유아동,추리 천재 엉덩이 탐정 9,310,2020,1,60대,2020-01-01
차이정원,자기계발,에이트,109,2020,1,60대,2020-01-01
단꿈아이(단꿈드림),유아동,설민석의 세계사 대모험 4,305,2020,1,60대,2020-01-01
사이언스북스,자연과 과학,코스모스 (특별보급판),38,2020,1,60대,2020-01-01
웨일북,인문,지적 대화를 위한 넓고 얕은 지식 제로,35,2020,1,60대,2020-01-01
위즈덤하우스,인문,"1일 1페이지, 세상에서 가장 짧은 교양 수업 365",30,2020,1,60대,2020-01-01
열린책들,시/에세이,배움의 발견,27,2020,1,60대,2020-01-01
아이세움,유아동,흔한남매 3,26,2020,1,60대,2020-01-01
알마,자연과 과학,아내를 모자로 착각한 남자,28,2020,1,60대,2020-01-01
정토출판사,시/에세이,지금 이대로 좋다,25,2020,1,60대,2020-01-01
해냄출판사,인문,당신이 옳다,20,2020,1,60대,2020-01-01
브론스테인,가정과 생활,오래도록 젊음을 유지하고 건강하게 죽는 법,19,2020,1,60대,2020-01-01
까치(까치글방),자연과 과학,바디,19,2020,1,60대,2020-01-01
예경,예술/대중문화/취미,서양미술사,18,2020,1,60대,2020-01-01
김영사,인문,팩트풀니스,17,2020,1,60대,2020-01-01
문학사상,사회과학 / 역사,"총,균,쇠",15,2020,1,60대,2020-01-01
문학동네,시/에세이,여행의 이유,16,2020,1,60대,2020-01-01
브론스테인,가정과 생활,당신은 뇌를 고칠 수 있다,14,2020,1,60대,2020-01-01
김영사,인문,대변동,13,2020,1,60대,2020-01-01
미래의창,경제경영,트렌드 코리아 2020,14,2020,1,60대,2020-01-01
열림원,시/에세이,너와 함께라면 인생도 여행이다,14,2020,1,60대,2020-01-01
어떤책,예술/대중문화/취미,여행 말고 한달살기,13,2020,1,60대,2020-01-01
지혜,시/에세이,꽃을 보듯 너를 본다,12,2020,1,60대,2020-01-01
말글터,시/에세이,언어의 온도 (3주년 150만 부 에디션),12,2020,1,60대,2020-01-01
더스토리,소설,초판본 데미안 (리커버 한정판),12,2020,1,60대,2020-01-01
부키,사회과학 / 역사,검사내전,12,2020,1,60대,2020-01-01
비즈니스북스,자기계발,아주 작은 습관의 힘,12,2020,1,60대,2020-01-01
비즈니스북스,자기계발,나는 무조건 합격하는 공부만 한다,13,2020,1,60대,2020-01-01
비잉,시/에세이,인생의 마지막 순간에서,12,2020,1,60대,2020-01-01
쌤앤파커스,가정과 생활,3분만 바라보면 눈이 좋아진다,14,2020,1,60대,2020-01-01
열림원,시/에세이,삶의 한가운데 영원의 길을 찾아서,11,2020,1,60대,2020-01-01
알에이치코리아(RHK),자기계발,백만장자 시크릿,10,2020,1,60대,2020-01-01
폴리티쿠스,사회과학 / 역사,남산의 부장들,10,2020,1,60대,2020-01-01
강한별,시/에세이,지쳤거나 좋아하는 게 없거나,11,2020,1,60대,2020-01-01
토트,경제경영,부의 추월차선,9,2020,1,60대,2020-01-01
세계사,사회과학 / 역사,설민석의 조선왕조실록,9,2020,1,60대,2020-01-01
차이정원,가정과 생활,칼 비테 교육법,9,2020,1,60대,2020-01-01
도서출판더숲,소설,신이 쉼표를 넣은 곳에 마침표를 찍지 말라,10,2020,1,60대,2020-01-01
모비딕북스,시/에세이,양준일 MAYBE,509,2020,2,20대,2020-02-01
woman sense books,경제경영,빌딩박사 박종복의 그들은 왜 아파트를 팔았나?,2,2020,2,20대,2020-02-01
한국경제신문사(한경비피),자기계발,하버드 상위 1퍼센트의 비밀 - 하드커버 리커버 에디션,291,2020,2,20대,2020-02-01
피카(Fika),시/에세이,1cm 다이빙,252,2020,2,20대,2020-02-01
위즈덤하우스,인문,"1일 1페이지, 세상에서 가장 짧은 교양 수업 365",246,2020,2,20대,2020-02-01
한국교육방송공사(도서),예술/대중문화/취미,펭아트 #페이퍼토이북,243,2020,2,20대,2020-02-01
놀(다산북스),시/에세이,오늘도 펭수 내일도 펭수 - 꽃눈 에디션,216,2020,2,20대,2020-02-01
알에이치코리아(RHK),소설,작은 아씨들 : 영화 공식 원작 소설 (오리지널 커버),191,2020,2,20대,2020-02-01
다산초당,인문,내가 원하는 것을 나도 모를 때,166,2020,2,20대,2020-02-01
웨일북,인문,지적 대화를 위한 넓고 얕은 지식 제로,188,2020,2,20대,2020-02-01
강한별,시/에세이,지쳤거나 좋아하는 게 없거나,158,2020,2,20대,2020-02-01
플레인,예술/대중문화/취미,기생충 각본집 & 스토리보드북 세트,154,2020,2,20대,2020-02-01
더스토리,소설,초판본 데미안 (리커버 한정판),135,2020,2,20대,2020-02-01
시공사(단행본),소설,날씨가 좋으면 찾아가겠어요,131,2020,2,20대,2020-02-01
알마,자연과 과학,아내를 모자로 착각한 남자,118,2020,2,20대,2020-02-01
모비딕북스,시/에세이,양준일 MAYBE,1,2020,2,30대,2020-02-01
한국경제신문사(한경비피),자기계발,하버드 상위 1퍼센트의 비밀 - 리커버 에디션,481,2020,2,30대,2020-02-01
한국교육방송공사(도서),예술/대중문화/취미,펭아트 #페이퍼토이북,476,2020,2,30대,2020-02-01
위즈덤하우스,인문,"1일 1페이지, 세상에서 가장 짧은 교양 수업 365",405,2020,2,30대,2020-02-01
다산초당,인문,내가 원하는 것을 나도 모를 때,348,2020,2,30대,2020-02-01
놀(다산북스),시/에세이,오늘도 펭수 내일도 펭수 - 꽃눈 에디션,361,2020,2,30대,2020-02-01
아이세움,유아동,추리 천재 엉덩이 탐정 9,291,2020,2,30대,2020-02-01
아이세움,유아동,흔한남매 3,283,2020,2,30대,2020-02-01
웨일북,인문,지적 대화를 위한 넓고 얕은 지식 제로,280,2020,2,30대,2020-02-01
베가북스,경제경영,재무제표 모르면 주식투자 절대로 하지마라,248,2020,2,30대,2020-02-01
플레인,예술/대중문화/취미,기생충 각본집 & 스토리보드북 세트,242,2020,2,30대,2020-02-01
차이정원,자기계발,에이트,252,2020,2,30대,2020-02-01
샘터사,시/에세이,스스로 행복하라 - 법정 스님 열반 10주기 특별판,209,2020,2,30대,2020-02-01
피카(Fika),시/에세이,1cm 다이빙,201,2020,2,30대,2020-02-01
알마,자연과 과학,아내를 모자로 착각한 남자,191,2020,2,30대,2020-02-01
더스토리,소설,초판본 데미안 (리커버 한정판),189,2020,2,30대,2020-02-01
오픈마인드,경제경영,부의 인문학,182,2020,2,30대,2020-02-01
책구루,인문,공부머리 독서법,176,2020,2,30대,2020-02-01
알에이치코리아(RHK),소설,작은 아씨들 : 영화 공식 원작 소설 (오리지널 커버),176,2020,2,30대,2020-02-01
강한별,시/에세이,지쳤거나 좋아하는 게 없거나,172,2020,2,30대,2020-02-01
메이븐,인문,딸에게 보내는 심리학 편지,162,2020,2,30대,2020-02-01
시공사(단행본),소설,날씨가 좋으면 찾아가겠어요,159,2020,2,30대,2020-02-01
세계사,인문,설민석의 삼국지 1,158,2020,2,30대,2020-02-01
정토출판사,시/에세이,지금 이대로 좋다,167,2020,2,30대,2020-02-01
김영사,인문,팩트풀니스,153,2020,2,30대,2020-02-01
좋은땅,경제경영,디레버리징,147,2020,2,30대,2020-02-01
지식노마드,경제경영,존리의 부자되기 습관,158,2020,2,30대,2020-02-01
세계사,인문,설민석의 삼국지 2,132,2020,2,30대,2020-02-01
한빛라이프,가정과 생활,왜 나는 매일 아이에게 미안할까,125,2020,2,30대,2020-02-01
토트,경제경영,부의 추월차선,129,2020,2,30대,2020-02-01
아이세움,유아동,흔한남매 2,115,2020,2,30대,2020-02-01
마시멜로,소설,아홉 명의 완벽한 타인들 (리커버 에디션),112,2020,2,30대,2020-02-01
아이세움,유아동,흔한남매 안 흔한 일기 1,112,2020,2,30대,2020-02-01
미래의창,경제경영,트렌드 코리아 2020,183,2020,2,30대,2020-02-01
트러스트북스,경제경영,내일의 부 1 (알파편),111,2020,2,30대,2020-02-01
김영사,인문,사피엔스,111,2020,2,30대,2020-02-01
웨일북,인문,지적 대화를 위한 넓고 얕은 지식 1,108,2020,2,30대,2020-02-01
문학사상,사회과학 / 역사,"총,균,쇠",107,2020,2,30대,2020-02-01
민음인,경제경영,부자 아빠 가난한 아빠 1 (20주년 특별 기념판),105,2020,2,30대,2020-02-01
동양books(동양북스),인문,당신의 어린 시절이 울고 있다,106,2020,2,30대,2020-02-01
아이세움,유아동,흔한남매 1,104,2020,2,30대,2020-02-01
아울북,유아동,마법천자문 47 - 잠드는 시간! 밤 야 夜!,104,2020,2,30대,2020-02-01
북폴리오,가정과 생활,"엄마, 나는 자라고 있어요",104,2020,2,30대,2020-02-01
모비딕북스,시/에세이,양준일 Maybe,2,2020,2,40대,2020-02-01
미래엔아이세움,유아동,흔한남매 3,488,2020,2,40대,2020-02-01
미래엔아이세움,유아동,추리 천재 엉덩이 탐정 9: 세 마리 행운 고양이 사건,489,2020,2,40대,2020-02-01
아울북,유아동,마법천자문 47: 잠드는 시간! 밤 야,483,2020,2,40대,2020-02-01
위즈덤하우스,인문,"1일 1페이지, 세상에서 가장 짧은 교양 수업 365",529,2020,2,40대,2020-02-01
세계사,인문,설민석의 삼국지 1,382,2020,2,40대,2020-02-01
차이정원,자기계발,에이트,387,2020,2,40대,2020-02-01
다산초당,인문,내가 원하는 것을 나도 모를 때,351,2020,2,40대,2020-02-01
세계사,인문,설민석의 삼국지 2,336,2020,2,40대,2020-02-01
단꿈아이,유아동,설민석의 세계사 대모험 4,337,2020,2,40대,2020-02-01
알에이치코리아,소설,작은 아씨들(영화 공식 원작 소설 오리지널 커버),334,2020,2,40대,2020-02-01
웨일북(whalebooks),인문,지적 대화를 위한 넓고 얕은 지식: 제로 편,322,2020,2,40대,2020-02-01
알마,자연과 과학,아내를 모자로 착각한 남자,315,2020,2,40대,2020-02-01
놀,시/에세이,오늘도 펭수 내일도 펭수,324,2020,2,40대,2020-02-01
플레인아카이브,예술/대중문화/취미,기생충 각본집 & 스토리보드북 세트,286,2020,2,40대,2020-02-01
